#
#  CIJET_MassBin-4200-8000_cteq66_16000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.50020e-04      2.12675e-07        0.085      40
   2.0        3.0      1.34237e-04      1.23488e-07        0.092      43
   3.0        4.0      8.64863e-05      1.08825e-07        0.126      43
   4.0        5.0      6.13075e-05      6.13538e-08        0.100       8
   5.0        6.0      4.59733e-05      8.71084e-08        0.189      12
   6.0        7.0      3.59546e-05      8.17124e-08        0.227      13
   7.0        8.0      2.89438e-05      8.07814e-08        0.279      13
   8.0        9.0      2.38138e-05      6.35791e-08        0.267      13
   9.0       10.0      1.98850e-05      5.35130e-08        0.269      12
  10.0       12.0      1.57762e-05      4.79215e-08        0.304      13
  12.0       14.0      1.18258e-05      4.22713e-08        0.357      13
  14.0       16.0      9.12154e-06      5.61391e-08        0.615      13
