#
#  CIJET_MassBin-3000-3600_cteq66_11000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.70769e-03      5.42487e-06        0.318      16
   2.0        3.0      7.46728e-04      5.70251e-06        0.764      36
   3.0        4.0      3.55863e-04      5.81337e-06        1.634      43
   4.0        5.0      1.68433e-04      4.68233e-06        2.780      12
   5.0        6.0      7.15808e-05      3.81053e-06        5.323      13
   6.0        7.0      1.75065e-05      4.69846e-06       26.838      13
   7.0        8.0     -9.52969e-06      3.63411e-06       38.135      13
   8.0        9.0     -2.75915e-05      4.42050e-06       16.021      13
   9.0       10.0     -3.87538e-05      3.12215e-06        8.056      13
  10.0       12.0     -3.89904e-05      2.29045e-06        5.874      13
  12.0       14.0     -3.78858e-05      2.33269e-06        6.157      13
  14.0       16.0     -3.46050e-05      2.31229e-06        6.682      13
