#
#  CIJET_MassBin-3000-3600_cteq66_9000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.26750e-02      1.41421e-05        0.062      16
   2.0        3.0      1.21306e-02      1.32976e-05        0.110      36
   3.0        4.0      7.78147e-03      9.73053e-06        0.125      43
   4.0        5.0      5.49033e-03      7.87786e-06        0.143      12
   5.0        6.0      4.10631e-03      5.70650e-06        0.139      13
   6.0        7.0      3.20146e-03      9.59701e-06        0.300      13
   7.0        8.0      2.57231e-03      7.98316e-06        0.310      13
   8.0        9.0      2.11762e-03      6.69002e-06        0.316      13
   9.0       10.0      1.78015e-03      5.20970e-06        0.293      13
  10.0       12.0      1.40585e-03      3.90718e-06        0.278      13
  12.0       14.0      1.06362e-03      3.53644e-06        0.332      13
  14.0       16.0      8.33385e-04      4.35485e-06        0.523      13
