#
#  CIJET_MassBin-3600-4200_CT10nlo_15000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -6.63630e-05      7.63995e-07        1.151      40
   2.0        3.0     -5.10340e-05      7.43458e-07        1.457      43
   3.0        4.0     -4.42586e-05      6.85314e-07        1.548      43
   4.0        5.0     -3.90950e-05      3.08265e-07        0.789      12
   5.0        6.0     -3.43158e-05      2.57345e-07        0.750      12
   6.0        7.0     -3.04562e-05      3.94135e-07        1.294      13
   7.0        8.0     -2.69546e-05      5.01525e-07        1.861      13
   8.0        9.0     -2.38115e-05      3.18953e-07        1.339      13
   9.0       10.0     -2.10223e-05      5.30709e-07        2.525      13
  10.0       12.0     -1.77969e-05      3.38179e-07        1.900      13
  12.0       14.0     -1.37831e-05      3.50283e-07        2.541      13
  14.0       16.0     -1.11685e-05      2.28057e-07        2.042      13
