#
#  CIJET_MassBin-4200-8000_CT10nlo_20000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.24935e-04      1.05125e-07        0.084      40
   2.0        3.0      6.73558e-05      7.11883e-08        0.106      43
   3.0        4.0      4.35444e-05      6.68795e-08        0.154      43
   4.0        5.0      3.09075e-05      3.15096e-08        0.102       8
   5.0        6.0      2.31750e-05      5.55141e-08        0.240      12
   6.0        7.0      1.81046e-05      5.36370e-08        0.296      13
   7.0        8.0      1.45500e-05      3.85141e-08        0.265      13
   8.0        9.0      1.19185e-05      4.29818e-08        0.361      13
   9.0       10.0      9.93942e-06      7.19185e-08        0.724      12
  10.0       12.0      7.79423e-06      3.27138e-08        0.420      13
  12.0       14.0      5.76231e-06      3.02500e-08        0.525      13
  14.0       16.0      4.38035e-06      3.38596e-08        0.773      13
