#
#  CIJET_MassBin-3000-3600_CT10nlo_9000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.20275e-03      1.19917e-05        0.166      16
   2.0        3.0      3.55689e-03      1.03421e-05        0.291      36
   3.0        4.0      2.05751e-03      1.04457e-05        0.508      43
   4.0        5.0      1.29742e-03      7.82140e-06        0.603      12
   5.0        6.0      8.66523e-04      6.99704e-06        0.807      13
   6.0        7.0      6.02746e-04      6.75816e-06        1.121      13
   7.0        8.0      4.36485e-04      6.62317e-06        1.517      13
   8.0        9.0      3.19400e-04      6.57989e-06        2.060      13
   9.0       10.0      2.37946e-04      5.54160e-06        2.329      13
  10.0       12.0      1.66004e-04      3.41092e-06        2.055      13
  12.0       14.0      1.05477e-04      4.03411e-06        3.825      13
  14.0       16.0      6.97077e-05      4.65152e-06        6.673      13
