#
#  CIJET_MassBin-3600-4200_CT10nlo_6000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.86262e-02      1.99599e-05        0.107      40
   2.0        3.0      9.60574e-03      1.33097e-05        0.139      43
   3.0        4.0      5.89986e-03      1.27570e-05        0.216      43
   4.0        5.0      3.98575e-03      5.42930e-06        0.136      12
   5.0        6.0      2.86908e-03      6.11196e-06        0.213      12
   6.0        7.0      2.15423e-03      5.84742e-06        0.271      13
   7.0        8.0      1.67523e-03      4.69315e-06        0.280      13
   8.0        9.0      1.33738e-03      4.36918e-06        0.327      13
   9.0       10.0      1.09123e-03      4.16641e-06        0.382      13
  10.0       12.0      8.35346e-04      3.67641e-06        0.440      13
  12.0       14.0      6.06846e-04      3.38123e-06        0.557      13
  14.0       16.0      4.60919e-04      2.72836e-06        0.592      13
