#
#  CIJET_MassBin-3600-4200_cteq6ll_5000_VV-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.67627e-02      2.50115e-05        0.033      40
   2.0        3.0      4.08167e-02      1.45930e-05        0.036      43
   3.0        4.0      2.61130e-02      1.20584e-05        0.046      43
   4.0        5.0      1.84417e-02      5.77350e-06        0.031      12
   5.0        6.0      1.38725e-02      6.21582e-06        0.045      12
   6.0        7.0      1.09054e-02      5.18875e-06        0.048      13
   7.0        8.0      8.85754e-03      2.47034e-06        0.028      13
   8.0        9.0      7.37608e-03      4.42458e-06        0.060      13
   9.0       10.0      6.26823e-03      4.20622e-06        0.067      13
  10.0       12.0      5.07769e-03      2.59437e-06        0.051      13
  12.0       14.0      3.97538e-03      1.99117e-06        0.050      13
  14.0       16.0      3.23000e-03      1.20761e-06        0.037      13
