#
#  CIJET_MassBin-3000-3600_cteq66_9000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.46569e-03      1.05054e-05        0.141      16
   2.0        3.0      3.66972e-03      1.05251e-05        0.287      36
   3.0        4.0      2.11358e-03      1.01354e-05        0.480      43
   4.0        5.0      1.32883e-03      7.72050e-06        0.581      12
   5.0        6.0      8.85554e-04      6.58921e-06        0.744      13
   6.0        7.0      6.13269e-04      7.32261e-06        1.194      13
   7.0        8.0      4.43523e-04      5.41174e-06        1.220      13
   8.0        9.0      3.23985e-04      6.77186e-06        2.090      13
   9.0       10.0      2.39769e-04      4.91213e-06        2.049      13
  10.0       12.0      1.68508e-04      3.51597e-06        2.087      13
  12.0       14.0      1.06377e-04      3.62524e-06        3.408      13
  14.0       16.0      6.96500e-05      3.40508e-06        4.889      13
