#
#  CIJET_MassBin-3600-4200_cteq66_11000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.14362e-03      1.97013e-06        0.063      40
   2.0        3.0      1.67914e-03      1.72629e-06        0.103      43
   3.0        4.0      1.07530e-03      1.84565e-06        0.172      43
   4.0        5.0      7.57558e-04      4.75697e-07        0.063      12
   5.0        6.0      5.66508e-04      6.81520e-07        0.120      12
   6.0        7.0      4.41577e-04      8.77643e-07        0.199      13
   7.0        8.0      3.54923e-04      1.04893e-06        0.296      13
   8.0        9.0      2.91685e-04      6.81721e-07        0.234      13
   9.0       10.0      2.44092e-04      1.06259e-06        0.435      13
  10.0       12.0      1.93365e-04      6.07380e-07        0.314      13
  12.0       14.0      1.44915e-04      6.30603e-07        0.435      13
  14.0       16.0      1.13438e-04      3.75363e-07        0.331      13
