#
#  CIJET_MassBin-3600-4200_cteq66_14000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.46247e-03      1.01242e-06        0.069      40
   2.0        3.0      7.85879e-04      9.09096e-07        0.116      43
   3.0        4.0      5.06756e-04      9.12428e-07        0.180      43
   4.0        5.0      3.59383e-04      2.85509e-07        0.079      12
   5.0        6.0      2.70242e-04      3.42340e-07        0.127      12
   6.0        7.0      2.11738e-04      4.92508e-07        0.233      13
   7.0        8.0      1.70931e-04      6.15609e-07        0.360      13
   8.0        9.0      1.40954e-04      3.92885e-07        0.279      13
   9.0       10.0      1.18262e-04      6.35791e-07        0.538      13
  10.0       12.0      9.40346e-05      3.68208e-07        0.392      13
  12.0       14.0      7.05885e-05      3.82510e-07        0.542      13
  14.0       16.0      5.53654e-05      2.34862e-07        0.424      13
