#
#  CIJET_MassBin-3600-4200_cteq66_5000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.15080e-02      3.87100e-05        0.093      40
   2.0        3.0      2.15837e-02      2.79475e-05        0.129      43
   3.0        4.0      1.33886e-02      2.70433e-05        0.202      43
   4.0        5.0      9.13767e-03      9.09878e-06        0.100      12
   5.0        6.0      6.64275e-03      1.13468e-05        0.171      12
   6.0        7.0      5.03831e-03      9.80973e-06        0.195      13
   7.0        8.0      3.95562e-03      9.07872e-06        0.230      13
   8.0        9.0      3.18638e-03      7.59976e-06        0.239      13
   9.0       10.0      2.62308e-03      7.67530e-06        0.293      13
  10.0       12.0      2.03219e-03      7.05200e-06        0.347      13
  12.0       14.0      1.50081e-03      6.79012e-06        0.452      13
  14.0       16.0      1.15654e-03      4.22523e-06        0.365      13
