#
#  CIJET_MassBin-3600-4200_cteq6ll_8000_VV-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.36653e-02      5.05736e-06        0.037      40
   2.0        3.0      7.40467e-03      2.47580e-06        0.033      43
   3.0        4.0      4.84621e-03      2.08804e-06        0.043      43
   4.0        5.0      3.50175e-03      7.53778e-07        0.022      12
   5.0        6.0      2.69308e-03      6.68558e-07        0.025      12
   6.0        7.0      2.16238e-03      7.67948e-07        0.036      13
   7.0        8.0      1.79231e-03      7.51068e-07        0.042      13
   8.0        9.0      1.52131e-03      1.10940e-06        0.073      13
   9.0       10.0      1.31677e-03      7.25011e-07        0.055      13
  10.0       12.0      1.09358e-03      4.49359e-07        0.041      13
  12.0       14.0      8.83577e-04      4.49359e-07        0.051      13
  14.0       16.0      7.38692e-04      3.25222e-07        0.044      13
