#
#  CIJET_MassBin-3600-4200_CT10nlo_7000_RR-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.14725e-03      5.08769e-06        0.083      40
   2.0        3.0      3.16951e-03      3.42520e-06        0.108      43
   3.0        4.0      1.96440e-03      3.68484e-06        0.188      43
   4.0        5.0      1.34858e-03      1.08362e-06        0.080      12
   5.0        6.0      9.88617e-04      1.59364e-06        0.161      12
   6.0        7.0      7.58246e-04      1.47401e-06        0.194      13
   7.0        8.0      6.01708e-04      1.58138e-06        0.263      13
   8.0        9.0      4.89315e-04      1.17746e-06        0.241      13
   9.0       10.0      4.06038e-04      1.67558e-06        0.413      13
  10.0       12.0      3.18238e-04      8.80614e-07        0.277      13
  12.0       14.0      2.36473e-04      8.13587e-07        0.344      13
  14.0       16.0      1.83873e-04      5.22660e-07        0.284      13
