#
#  CIJET_MassBin-4200-8000_cteq66_15000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.07910e-05      1.53486e-07        0.738      40
   2.0        3.0      7.28719e-06      1.30339e-07        1.789      43
   3.0        4.0      1.85214e-06      1.04998e-07        5.669      43
   4.0        5.0     -5.53312e-07      5.59542e-08       10.113       8
   5.0        6.0     -1.66192e-06      1.08232e-07        6.513      12
   6.0        7.0     -2.04846e-06      7.72805e-08        3.773      13
   7.0        8.0     -2.18469e-06      7.95743e-08        3.642      13
   8.0        9.0     -2.16408e-06      6.18876e-08        2.860      13
   9.0       10.0     -1.99442e-06      8.51303e-08        4.268      12
  10.0       12.0     -1.82808e-06      5.22832e-08        2.860      13
  12.0       14.0     -1.45142e-06      4.36257e-08        3.006      13
  14.0       16.0     -1.08600e-06      5.67623e-08        5.227      13
