#
#  CIJET_MassBin-3600-4200_cteq66_10000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.70795e-04      4.71740e-07        0.070      40
   2.0        3.0      3.99572e-04      5.08183e-07        0.127      43
   3.0        4.0      2.77212e-04      4.98669e-07        0.180      43
   4.0        5.0      2.05317e-04      3.01008e-07        0.147      12
   5.0        6.0      1.58733e-04      2.38683e-07        0.150      12
   6.0        7.0      1.26569e-04      2.83974e-07        0.224      13
   7.0        8.0      1.03515e-04      2.51151e-07        0.243      13
   8.0        9.0      8.61931e-05      3.00177e-07        0.348      13
   9.0       10.0      7.31477e-05      3.38185e-07        0.462      13
  10.0       12.0      5.86615e-05      1.35637e-07        0.231      13
  12.0       14.0      4.52608e-05      2.15589e-07        0.476      13
  14.0       16.0      3.59062e-05      1.88018e-07        0.524      13
