#
#  CIJET_MassBin-3600-4200_cteq6ll_11000_AA-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.62123e-03      1.34903e-06        0.029      40
   2.0        3.0      2.55267e-03      8.65226e-07        0.034      43
   3.0        4.0      1.70812e-03      7.62493e-07        0.045      43
   4.0        5.0      1.26083e-03      3.89249e-07        0.031      12
   5.0        6.0      9.89067e-04      3.08466e-07        0.031      12
   6.0        7.0      8.08738e-04      3.15009e-07        0.039      13
   7.0        8.0      6.81631e-04      2.52932e-07        0.037      13
   8.0        9.0      5.87438e-04      5.22077e-07        0.089      13
   9.0       10.0      5.15654e-04      3.43063e-07        0.067      13
  10.0       12.0      4.36323e-04      1.78670e-07        0.041      13
  12.0       14.0      3.60485e-04      1.86396e-07        0.052      13
  14.0       16.0      3.07162e-04      1.43111e-07        0.047      13
