#
#  CIJET_MassBin-3000-3600_CT10nlo_10000_LL+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.59600e-04      3.95474e-06        0.707      16
   2.0        3.0      1.30344e-04      3.64444e-06        2.796      36
   3.0        4.0     -2.82909e-05      3.70276e-06       13.088      43
   4.0        5.0     -8.88417e-05      2.76997e-06        3.118      12
   5.0        6.0     -1.10185e-04      2.55338e-06        2.317      13
   6.0        7.0     -1.15492e-04      2.80252e-06        2.427      13
   7.0        8.0     -1.11631e-04      2.11518e-06        1.895      13
   8.0        9.0     -1.06915e-04      2.58129e-06        2.414      13
   9.0       10.0     -1.01198e-04      2.00036e-06        1.977      13
  10.0       12.0     -8.81154e-05      1.27220e-06        1.444      13
  12.0       14.0     -7.41000e-05      1.48394e-06        2.003      13
  14.0       16.0     -6.27346e-05      1.40169e-06        2.234      13
