#
#  CIJET_MassBin-3600-4200_cteq66_9000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.19450e-03      3.94838e-06        0.064      40
   2.0        3.0      3.29356e-03      3.27547e-06        0.099      43
   3.0        4.0      2.09814e-03      3.24831e-06        0.155      43
   4.0        5.0      1.47058e-03      6.68558e-07        0.045      12
   5.0        6.0      1.09500e-03      1.47710e-06        0.135      12
   6.0        7.0      8.49992e-04      1.51957e-06        0.179      13
   7.0        8.0      6.80854e-04      1.69785e-06        0.249      13
   8.0        9.0      5.57977e-04      1.14539e-06        0.205      13
   9.0       10.0      4.65877e-04      1.62898e-06        0.350      13
  10.0       12.0      3.67977e-04      9.80139e-07        0.266      13
  12.0       14.0      2.75335e-04      9.96323e-07        0.362      13
  14.0       16.0      2.15135e-04      5.85372e-07        0.272      13
