#
#  CIJET_MassBin-4200-8000_CT10nlo_7000_LL+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.07957e-03      1.53402e-06        0.142      40
   2.0        3.0      5.25898e-04      7.61730e-07        0.145      43
   3.0        4.0      3.05281e-04      7.35577e-07        0.241      43
   4.0        5.0      1.96962e-04      5.44944e-07        0.277       8
   5.0        6.0      1.35642e-04      6.12682e-07        0.452      12
   6.0        7.0      9.88554e-05      3.34654e-07        0.339      13
   7.0        8.0      7.45654e-05      1.63075e-07        0.219      13
   8.0        9.0      5.79392e-05      2.65533e-07        0.458      13
   9.0       10.0      4.61725e-05      3.99434e-07        0.865      12
  10.0       12.0      3.43235e-05      2.07077e-07        0.603      13
  12.0       14.0      2.42600e-05      1.31434e-07        0.542      13
  14.0       16.0      1.80988e-05      1.57681e-07        0.871      13
