#
#  CIJET_MassBin-3600-4200_cteq66_14000_LL+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -7.53475e-05      4.65677e-07        0.618      40
   2.0        3.0     -5.50540e-05      4.12231e-07        0.749      43
   3.0        4.0     -4.50044e-05      3.79180e-07        0.843      43
   4.0        5.0     -3.77308e-05      2.12964e-07        0.564      12
   5.0        6.0     -3.19017e-05      1.61686e-07        0.507      12
   6.0        7.0     -2.74346e-05      2.30276e-07        0.839      13
   7.0        8.0     -2.37323e-05      2.92209e-07        1.231      13
   8.0        9.0     -2.06046e-05      2.08191e-07        1.010      13
   9.0       10.0     -1.80023e-05      3.13054e-07        1.739      13
  10.0       12.0     -1.49754e-05      1.87943e-07        1.255      13
  12.0       14.0     -1.16308e-05      1.66956e-07        1.435      13
  14.0       16.0     -9.33385e-06      1.44959e-07        1.553      13
