#
#  CIJET_MassBin-3600-4200_cteq6ll_11000_AA+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.23230e-03      9.11465e-07        0.074      40
   2.0        3.0      5.10123e-04      4.86404e-07        0.095      43
   3.0        4.0      2.12300e-04      3.55903e-07        0.168      43
   4.0        5.0      6.69083e-05      3.48681e-07        0.521      12
   5.0        6.0     -1.13442e-05      3.37355e-07        2.974      12
   6.0        7.0     -5.64300e-05      2.26973e-07        0.402      13
   7.0        8.0     -8.35038e-05      2.25704e-07        0.270      13
   8.0        9.0     -9.96723e-05      3.88976e-07        0.390      13
   9.0       10.0     -1.09738e-04      2.14237e-07        0.195      13
  10.0       12.0     -1.17200e-04      1.95789e-07        0.167      13
  12.0       14.0     -1.20442e-04      1.77771e-07        0.148      13
  14.0       16.0     -1.19573e-04      1.83275e-07        0.153      13
