#
#  CIJET_MassBin-3600-4200_cteq66_7000_LL-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.13297e-03      4.93282e-06        0.080      40
   2.0        3.0      3.16549e-03      3.51441e-06        0.111      43
   3.0        4.0      1.96388e-03      3.57378e-06        0.182      43
   4.0        5.0      1.34967e-03      1.07309e-06        0.080      12
   5.0        6.0      9.89983e-04      1.59763e-06        0.161      12
   6.0        7.0      7.59838e-04      1.49306e-06        0.196      13
   7.0        8.0      6.03315e-04      1.56570e-06        0.260      13
   8.0        9.0      4.90938e-04      1.21624e-06        0.248      13
   9.0       10.0      4.07546e-04      1.67711e-06        0.412      13
  10.0       12.0      3.19696e-04      8.71651e-07        0.273      13
  12.0       14.0      2.37812e-04      7.91400e-07        0.333      13
  14.0       16.0      1.85073e-04      5.25839e-07        0.284      13
