#
#  CIJET_MassBin-4200-8000_cteq66_13000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.80743e-04      3.99928e-07        0.083      40
   2.0        3.0      2.56830e-04      2.22041e-07        0.086      43
   3.0        4.0      1.64544e-04      1.99168e-07        0.121      43
   4.0        5.0      1.16037e-04      1.18773e-07        0.102       8
   5.0        6.0      8.66125e-05      1.44670e-07        0.167      12
   6.0        7.0      6.75000e-05      1.36565e-07        0.202      13
   7.0        8.0      5.41700e-05      1.30320e-07        0.241      13
   8.0        9.0      4.44608e-05      1.06651e-07        0.240      13
   9.0       10.0      3.70683e-05      8.07728e-08        0.218      12
  10.0       12.0      2.93388e-05      7.68156e-08        0.262      13
  12.0       14.0      2.19769e-05      6.54325e-08        0.298      13
  14.0       16.0      1.69727e-05      8.83085e-08        0.520      13
