#
#  CIJET_MassBin-3000-3600_cteq66_10000_LL-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.75200e-03      4.22690e-06        0.063      16
   2.0        3.0      3.56047e-03      4.20534e-06        0.118      36
   3.0        4.0      2.26007e-03      3.40445e-06        0.151      43
   4.0        5.0      1.58633e-03      2.96444e-06        0.187      12
   5.0        6.0      1.18315e-03      1.86396e-06        0.158      13
   6.0        7.0      9.20992e-04      3.41942e-06        0.371      13
   7.0        8.0      7.39385e-04      2.82455e-06        0.382      13
   8.0        9.0      6.08846e-04      2.43023e-06        0.399      13
   9.0       10.0      5.12146e-04      1.94363e-06        0.380      13
  10.0       12.0      4.04146e-04      1.56411e-06        0.387      13
  12.0       14.0      3.05435e-04      1.38885e-06        0.455      13
  14.0       16.0      2.39042e-04      1.60855e-06        0.673      13
