#
#  CIJET_MassBin-3600-4200_cteq66_6000_LL+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.64867e-03      9.45811e-06        0.142      40
   2.0        3.0      3.24491e-03      5.97540e-06        0.184      43
   3.0        4.0      1.88551e-03      5.84470e-06        0.310      43
   4.0        5.0      1.21383e-03      2.65718e-06        0.219      12
   5.0        6.0      8.38225e-04      2.80653e-06        0.335      12
   6.0        7.0      6.06092e-04      2.46186e-06        0.406      13
   7.0        8.0      4.55592e-04      2.41021e-06        0.529      13
   8.0        9.0      3.52769e-04      1.93838e-06        0.549      13
   9.0       10.0      2.79692e-04      2.08065e-06        0.744      13
  10.0       12.0      2.06062e-04      1.82941e-06        0.888      13
  12.0       14.0      1.43292e-04      1.61334e-06        1.126      13
  14.0       16.0      1.04781e-04      1.20823e-06        1.153      13
