#
#  CIJET_MassBin-3600-4200_cteq66_14000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.43233e-03      8.58965e-07        0.060      40
   2.0        3.0      7.70560e-04      8.99508e-07        0.117      43
   3.0        4.0      4.96998e-04      8.91892e-07        0.179      43
   4.0        5.0      3.52225e-04      3.59608e-07        0.102      12
   5.0        6.0      2.64533e-04      3.44656e-07        0.130      12
   6.0        7.0      2.06992e-04      4.69861e-07        0.227      13
   7.0        8.0      1.66800e-04      6.23164e-07        0.374      13
   8.0        9.0      1.37208e-04      4.94067e-07        0.360      13
   9.0       10.0      1.14908e-04      7.22797e-07        0.629      13
  10.0       12.0      9.08885e-05      3.32386e-07        0.366      13
  12.0       14.0      6.80192e-05      2.43703e-07        0.358      13
  14.0       16.0      5.29308e-05      2.86166e-07        0.541      13
