#
#  CIJET_MassBin-4200-8000_CT10nlo_11000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.14297e-04      5.25497e-07        0.167      40
   2.0        3.0      1.58242e-04      3.31829e-07        0.210      43
   3.0        4.0      9.42967e-05      2.80074e-07        0.297      43
   4.0        5.0      6.18662e-05      1.78960e-07        0.289       8
   5.0        6.0      4.30958e-05      2.64969e-07        0.615      12
   6.0        7.0      3.17346e-05      1.56238e-07        0.492      13
   7.0        8.0      2.41662e-05      1.48747e-07        0.616      13
   8.0        9.0      1.89362e-05      1.29263e-07        0.683      13
   9.0       10.0      1.53683e-05      1.92629e-07        1.253      12
  10.0       12.0      1.15685e-05      1.13878e-07        0.984      13
  12.0       14.0      8.53192e-06      8.06107e-08        0.945      13
  14.0       16.0      6.73231e-06      1.07483e-07        1.597      13
