#
#  CIJET_MassBin-4200-8000_cteq66_16000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.44952e-04      2.07534e-07        0.085      40
   2.0        3.0      1.31767e-04      1.18966e-07        0.090      43
   3.0        4.0      8.50112e-05      1.13897e-07        0.134      43
   4.0        5.0      6.02738e-05      5.97465e-08        0.099       8
   5.0        6.0      4.51875e-05      8.84333e-08        0.196      12
   6.0        7.0      3.53292e-05      8.55825e-08        0.242      13
   7.0        8.0      2.84377e-05      6.28694e-08        0.221      13
   8.0        9.0      2.33562e-05      6.86220e-08        0.294      13
   9.0       10.0      1.95342e-05      1.06725e-07        0.546      12
  10.0       12.0      1.54108e-05      5.32622e-08        0.346      13
  12.0       14.0      1.15227e-05      4.77675e-08        0.415      13
  14.0       16.0      8.88115e-06      5.48161e-08        0.617      13
