#
#  CIJET_MassBin-3600-4200_cteq66_8000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.82217e-03      6.27934e-06        0.130      40
   2.0        3.0      2.46640e-03      4.59368e-06        0.186      43
   3.0        4.0      1.49805e-03      4.30367e-06        0.287      43
   4.0        5.0      9.99692e-04      1.78960e-06        0.179      12
   5.0        6.0      7.11500e-04      1.83204e-06        0.257      12
   6.0        7.0      5.28115e-04      1.88938e-06        0.358      13
   7.0        8.0      4.06600e-04      2.06034e-06        0.507      13
   8.0        9.0      3.21900e-04      1.54542e-06        0.480      13
   9.0       10.0      2.61062e-04      2.01475e-06        0.772      13
  10.0       12.0      1.98100e-04      1.55389e-06        0.784      13
  12.0       14.0      1.44162e-04      1.57297e-06        1.091      13
  14.0       16.0      1.09362e-04      1.02086e-06        0.933      13
