#
#  CIJET_MassBin-3000-3600_cteq6ll_14000_RR-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.72219e-03      9.10586e-07        0.024      16
   2.0        3.0      2.11011e-03      5.74594e-07        0.027      36
   3.0        4.0      1.45665e-03      5.72535e-07        0.039      43
   4.0        5.0      1.10867e-03      4.92366e-07        0.044      12
   5.0        6.0      8.93823e-04      1.92154e-07        0.021      13
   6.0        7.0      7.49092e-04      5.25137e-07        0.070      13
   7.0        8.0      6.45408e-04      4.90682e-07        0.076      13
   8.0        9.0      5.67615e-04      3.07804e-07        0.054      13
   9.0       10.0      5.06985e-04      3.64797e-07        0.072      13
  10.0       12.0      4.38858e-04      3.01970e-07        0.069      13
  12.0       14.0      3.72142e-04      2.18752e-07        0.059      13
  14.0       16.0      3.23842e-04      3.53463e-07        0.109      13
