#
#  CIJET_MassBin-3600-4200_CT10nlo_6000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.85985e-02      1.95527e-05        0.105      40
   2.0        3.0      9.63356e-03      1.36212e-05        0.141      43
   3.0        4.0      5.94805e-03      1.30547e-05        0.219      43
   4.0        5.0      4.04000e-03      4.41073e-06        0.109      12
   5.0        6.0      2.92467e-03      5.67824e-06        0.194      12
   6.0        7.0      2.20862e-03      5.20478e-06        0.236      13
   7.0        8.0      1.72777e-03      4.79850e-06        0.278      13
   8.0        9.0      1.38738e-03      3.99037e-06        0.288      13
   9.0       10.0      1.13931e-03      4.46065e-06        0.392      13
  10.0       12.0      8.79462e-04      3.86470e-06        0.439      13
  12.0       14.0      6.48308e-04      3.61443e-06        0.558      13
  14.0       16.0      4.98565e-04      2.22967e-06        0.447      13
