#
#  CIJET_MassBin-3600-4200_CT10nlo_9000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.04745e-03      7.49359e-07        0.072      40
   2.0        3.0      6.12798e-04      8.73550e-07        0.143      43
   3.0        4.0      4.18812e-04      7.99467e-07        0.191      43
   4.0        5.0      3.06583e-04      6.11754e-07        0.200      12
   5.0        6.0      2.34767e-04      5.86722e-07        0.250      12
   6.0        7.0      1.85369e-04      4.04937e-07        0.218      13
   7.0        8.0      1.50277e-04      4.16641e-07        0.277      13
   8.0        9.0      1.24346e-04      3.86470e-07        0.311      13
   9.0       10.0      1.04592e-04      3.77407e-07        0.361      13
  10.0       12.0      8.33615e-05      2.40792e-07        0.289      13
  12.0       14.0      6.29308e-05      2.85437e-07        0.454      13
  14.0       16.0      4.94738e-05      2.34620e-07        0.474      13
