#
#  CIJET_MassBin-3600-4200_CT10nlo_5000_LL+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.53400e-02      1.93484e-05        0.126      40
   2.0        3.0      7.57007e-03      1.21878e-05        0.161      43
   3.0        4.0      4.46037e-03      1.21754e-05        0.273      43
   4.0        5.0      2.91400e-03      4.82418e-06        0.166      12
   5.0        6.0      2.04150e-03      5.86980e-06        0.288      12
   6.0        7.0      1.49831e-03      4.93938e-06        0.330      13
   7.0        8.0      1.14262e-03      4.42603e-06        0.387      13
   8.0        9.0      8.96785e-04      3.62097e-06        0.404      13
   9.0       10.0      7.20392e-04      3.65296e-06        0.507      13
  10.0       12.0      5.40385e-04      3.51872e-06        0.651      13
  12.0       14.0      3.83619e-04      2.99990e-06        0.782      13
  14.0       16.0      2.86081e-04      2.10471e-06        0.736      13
