#
#  cidijet_DijetChi_DILHC_2012_Lambda-13000._MassBin-4200.-8000._Order-1_xmu-1._0063.dat
#
#  Lambda=13000 GeV   cteq66   NLO
#  mass=[ 4200.00, 8000.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.15700e-05      9.93800e-08        0.461       1
   2.0        3.0      5.64100e-06      5.10900e-08        0.906       1
   3.0        4.0     -3.33800e-07      3.14700e-08        9.428       1
   4.0        5.0     -2.70000e-06      3.30300e-08        1.223       1
   5.0        6.0     -3.66500e-06      4.21700e-08        1.151       1
   6.0        7.0     -4.00200e-06      5.16500e-08        1.291       1
   7.0        8.0     -3.95300e-06      5.91700e-08        1.497       1
   8.0        9.0     -3.89000e-06      6.59800e-08        1.696       1
   9.0       10.0     -3.72900e-06      7.15600e-08        1.919       1
  10.0       12.0     -3.48900e-06      5.69500e-08        1.632       1
  12.0       14.0     -3.05000e-06      6.07000e-08        1.990       1
  14.0       16.0     -2.73450e-06      6.39000e-08        2.337       1
