#
#  CIJET_MassBin-3000-3600_cteq66_19000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  19000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.42744e-03      1.67207e-06        0.069      16
   2.0        3.0      1.32089e-03      1.83268e-06        0.139      36
   3.0        4.0      8.64579e-04      1.70832e-06        0.198      43
   4.0        5.0      6.22167e-04      1.43231e-06        0.230      12
   5.0        6.0      4.73700e-04      1.02062e-06        0.215      13
   6.0        7.0      3.74892e-04      1.59972e-06        0.427      13
   7.0        8.0      3.05015e-04      1.40703e-06        0.461      13
   8.0        9.0      2.54238e-04      1.37024e-06        0.539      13
   9.0       10.0      2.15977e-04      1.06235e-06        0.492      13
  10.0       12.0      1.72419e-04      8.75009e-07        0.507      13
  12.0       14.0      1.31865e-04      7.95923e-07        0.604      13
  14.0       16.0      1.04158e-04      1.04040e-06        0.999      13
