#
#  CIJET_MassBin-3000-3600_cteq66_5000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.88256e-01      1.03078e-04        0.055      16
   2.0        3.0      9.93711e-02      1.04820e-04        0.105      36
   3.0        4.0      6.27819e-02      7.53802e-05        0.120      43
   4.0        5.0      4.36658e-02      4.92597e-05        0.113      12
   5.0        6.0      3.22485e-02      4.16025e-05        0.129      13
   6.0        7.0      2.48485e-02      5.78570e-05        0.233      13
   7.0        8.0      1.97831e-02      4.21079e-05        0.213      13
   8.0        9.0      1.61323e-02      2.65059e-05        0.164      13
   9.0       10.0      1.34400e-02      2.70801e-05        0.201      13
  10.0       12.0      1.05481e-02      2.34999e-05        0.223      13
  12.0       14.0      7.90692e-03      1.50746e-05        0.191      13
  14.0       16.0      6.14808e-03      2.19411e-05        0.357      13
