#
#  CIJET_MassBin-4200-8000_CT10nlo_17000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  17000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.07053e-04      1.75393e-07        0.085      40
   2.0        3.0      1.11144e-04      1.09767e-07        0.099      43
   3.0        4.0      7.15895e-05      9.42881e-08        0.132      43
   4.0        5.0      5.07325e-05      5.09201e-08        0.100       8
   5.0        6.0      3.80217e-05      7.80249e-08        0.205      12
   6.0        7.0      2.97162e-05      7.01829e-08        0.236      13
   7.0        8.0      2.38992e-05      7.36502e-08        0.308      13
   8.0        9.0      1.96477e-05      5.64438e-08        0.287      13
   9.0       10.0      1.63808e-05      4.52183e-08        0.276      12
  10.0       12.0      1.29762e-05      4.17410e-08        0.322      13
  12.0       14.0      9.69115e-06      3.71458e-08        0.383      13
  14.0       16.0      7.44308e-06      4.86286e-08        0.653      13
