#
#  CIJET_MassBin-3000-3600_CT10nlo_10000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.59150e-02      1.15470e-05        0.073      16
   2.0        3.0      8.52992e-03      9.20365e-06        0.108      36
   3.0        4.0      5.48319e-03      7.30706e-06        0.133      43
   4.0        5.0      3.87592e-03      5.97660e-06        0.154      12
   5.0        6.0      2.90338e-03      4.17410e-06        0.144      13
   6.0        7.0      2.26669e-03      7.30735e-06        0.322      13
   7.0        8.0      1.82238e-03      6.10380e-06        0.335      13
   8.0        9.0      1.50108e-03      5.49942e-06        0.366      13
   9.0       10.0      1.26277e-03      4.02397e-06        0.319      13
  10.0       12.0      9.96692e-04      3.07909e-06        0.309      13
  12.0       14.0      7.53308e-04      2.83239e-06        0.376      13
  14.0       16.0      5.89423e-04      3.40861e-06        0.578      13
