#
#  CIJET_MassBin-4200-8000_cteq66_8000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.57275e-03      2.38317e-06        0.093      40
   2.0        3.0      1.36523e-03      1.13047e-06        0.083      43
   3.0        4.0      8.67970e-04      1.06179e-06        0.122      43
   4.0        5.0      6.07650e-04      6.52468e-07        0.107       8
   5.0        6.0      4.50783e-04      6.78010e-07        0.150      12
   6.0        7.0      3.49877e-04      5.59991e-07        0.160      13
   7.0        8.0      2.79908e-04      3.66200e-07        0.131      13
   8.0        9.0      2.29131e-04      4.34712e-07        0.190      13
   9.0       10.0      1.91250e-04      4.50252e-07        0.235      12
  10.0       12.0      1.50988e-04      3.26697e-07        0.216      13
  12.0       14.0      1.13623e-04      2.42912e-07        0.214      13
  14.0       16.0      8.86115e-05      2.95207e-07        0.333      13
