#
#  CIJET_MassBin-3000-3600_CT10nlo_19000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  19000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.31156e-03      2.18994e-06        0.095      16
   2.0        3.0      1.24872e-03      1.75028e-06        0.140      36
   3.0        4.0      8.08947e-04      1.64438e-06        0.203      43
   4.0        5.0      5.75283e-04      1.45154e-06        0.252      12
   5.0        6.0      4.32262e-04      1.03162e-06        0.239      13
   6.0        7.0      3.37885e-04      1.71651e-06        0.508      13
   7.0        8.0      2.70962e-04      1.42334e-06        0.525      13
   8.0        9.0      2.22638e-04      1.46603e-06        0.658      13
   9.0       10.0      1.86715e-04      1.00403e-06        0.538      13
  10.0       12.0      1.45173e-04      7.83054e-07        0.539      13
  12.0       14.0      1.07373e-04      7.55429e-07        0.704      13
  14.0       16.0      8.18654e-05      8.61536e-07        1.052      13
