#
#  CIJET_MassBin-3000-3600_cteq66_10000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.74869e-03      7.20850e-06        0.192      16
   2.0        3.0      1.77714e-03      7.41871e-06        0.417      36
   3.0        4.0      9.70953e-04      7.50223e-06        0.773      43
   4.0        5.0      5.71208e-04      5.88256e-06        1.030      12
   5.0        6.0      3.51731e-04      4.90194e-06        1.394      13
   6.0        7.0      2.20723e-04      5.77165e-06        2.615      13
   7.0        8.0      1.43762e-04      4.37389e-06        3.042      13
   8.0        9.0      9.02708e-05      5.39686e-06        5.979      13
   9.0       10.0      5.36838e-05      3.85219e-06        7.176      13
  10.0       12.0      2.91869e-05      2.79937e-06        9.591      13
  12.0       14.0      8.77615e-06      2.86669e-06       32.664      13
  14.0       16.0     -1.42579e-06      2.77456e-06      194.599      13
