#
#  CIJET_MassBin-3600-4200_cteq66_12000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.36960e-03      1.42864e-06        0.060      40
   2.0        3.0      1.26840e-03      1.39965e-06        0.110      43
   3.0        4.0      8.14267e-04      1.38198e-06        0.170      43
   4.0        5.0      5.75017e-04      3.85730e-07        0.067      12
   5.0        6.0      4.30875e-04      5.15443e-07        0.120      12
   6.0        7.0      3.36454e-04      7.32138e-07        0.218      13
   7.0        8.0      2.70862e-04      8.59785e-07        0.317      13
   8.0        9.0      2.22885e-04      5.58041e-07        0.250      13
   9.0       10.0      1.86685e-04      8.68760e-07        0.465      13
  10.0       12.0      1.48096e-04      5.07634e-07        0.343      13
  12.0       14.0      1.11065e-04      5.26143e-07        0.474      13
  14.0       16.0      8.70000e-05      3.25320e-07        0.374      13
