#
#  cidijet_DijetChi_DILHC_2012_Lambda-13000._MassBin-3600.-4200._Order-0_xmu-1._0019.dat
#
#  Lambda=13000 GeV   cteq6ll   LO
#  mass=[ 3600.00, 4200.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -6.46700e-06      2.39300e-08        0.370       1
   2.0        3.0     -5.87000e-05      1.25000e-08        0.021       1
   3.0        4.0     -7.91700e-05      1.58100e-08        0.020       1
   4.0        5.0     -8.52900e-05      1.20800e-08        0.014       1
   5.0        6.0     -8.56500e-05      1.80100e-08        0.021       1
   6.0        7.0     -8.36400e-05      1.98900e-08        0.024       1
   7.0        8.0     -8.07000e-05      1.62800e-08        0.020       1
   8.0        9.0     -7.73300e-05      1.54200e-08        0.020       1
   9.0       10.0     -7.42000e-05      1.60700e-08        0.022       1
  10.0       12.0     -6.95500e-05      1.54000e-08        0.022       1
  12.0       14.0     -6.40000e-05      1.59300e-08        0.025       1
  14.0       16.0     -5.92000e-05      1.46800e-08        0.025       1
