#
#  CIJET_MassBin-3000-3600_CT10nlo_14000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -6.44675e-04      3.75278e-06        0.582      16
   2.0        3.0     -4.26142e-04      3.05487e-06        0.717      36
   3.0        4.0     -3.35330e-04      3.32927e-06        0.993      43
   4.0        5.0     -2.79567e-04      2.80530e-06        1.003      12
   5.0        6.0     -2.38208e-04      2.25627e-06        0.947      13
   6.0        7.0     -2.05869e-04      2.64051e-06        1.283      13
   7.0        8.0     -1.78723e-04      2.53185e-06        1.417      13
   8.0        9.0     -1.58215e-04      2.61784e-06        1.655      13
   9.0       10.0     -1.41354e-04      2.05938e-06        1.457      13
  10.0       12.0     -1.17773e-04      1.45597e-06        1.236      13
  12.0       14.0     -9.44385e-05      1.54234e-06        1.633      13
  14.0       16.0     -7.73385e-05      1.90385e-06        2.462      13
