#
#  CIJET_MassBin-3600-4200_CT10nlo_20000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.20480e-04      3.45818e-07        0.066      40
   2.0        3.0      2.81830e-04      3.97333e-07        0.141      43
   3.0        4.0      1.83298e-04      3.88212e-07        0.212      43
   4.0        5.0      1.31042e-04      1.56428e-07        0.119      12
   5.0        6.0      9.91950e-05      1.42542e-07        0.144      12
   6.0        7.0      7.81808e-05      2.30270e-07        0.295      13
   7.0        8.0      6.34008e-05      2.91475e-07        0.460      13
   8.0        9.0      5.24646e-05      1.77041e-07        0.337      13
   9.0       10.0      4.41331e-05      3.03298e-07        0.687      13
  10.0       12.0      3.51858e-05      1.76055e-07        0.500      13
  12.0       14.0      2.64004e-05      1.87622e-07        0.711      13
  14.0       16.0      2.07035e-05      1.18205e-07        0.571      13
