#
#  CIJET_MassBin-4200-8000_cteq6ll_15000_VV+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.24015e-05      6.12498e-08        0.144      40
   2.0        3.0      5.74814e-06      5.29117e-08        0.921      43
   3.0        4.0     -9.53288e-06      4.73469e-08        0.497      43
   4.0        5.0     -1.63700e-05      3.46410e-08        0.212       8
   5.0        6.0     -1.95450e-05      6.44558e-08        0.330      12
   6.0        7.0     -2.08938e-05      5.86712e-08        0.281      13
   7.0        8.0     -2.14008e-05      3.25222e-08        0.152      13
   8.0        9.0     -2.13808e-05      3.81797e-08        0.179      13
   9.0       10.0     -2.11192e-05      3.11764e-08        0.148      12
  10.0       12.0     -2.04400e-05      3.18852e-08        0.156      13
  12.0       14.0     -1.94008e-05      2.52361e-08        0.130      13
  14.0       16.0     -1.83327e-05      2.73569e-08        0.149      13
