#
#  CIJET_MassBin-3600-4200_CT10nlo_5000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.07795e-02      7.14322e-06        0.066      40
   2.0        3.0      6.41367e-03      8.04665e-06        0.125      43
   3.0        4.0      4.44921e-03      7.31781e-06        0.164      43
   4.0        5.0      3.29742e-03      4.10007e-06        0.124      12
   5.0        6.0      2.55275e-03      3.74469e-06        0.147      12
   6.0        7.0      2.03746e-03      2.53691e-06        0.125      13
   7.0        8.0      1.66823e-03      3.26991e-06        0.196      13
   8.0        9.0      1.39246e-03      2.66506e-06        0.191      13
   9.0       10.0      1.18315e-03      3.05085e-06        0.258      13
  10.0       12.0      9.52808e-04      1.37747e-06        0.145      13
  12.0       14.0      7.35846e-04      1.57301e-06        0.214      13
  14.0       16.0      5.87038e-04      1.34570e-06        0.229      13
