#
#  CIJET_MassBin-4200-8000_cteq66_6000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.70832e-03      6.45850e-06        0.113      40
   2.0        3.0      2.95709e-03      3.33676e-06        0.113      43
   3.0        4.0      1.82709e-03      2.99852e-06        0.164      43
   4.0        5.0      1.24400e-03      1.77281e-06        0.143       8
   5.0        6.0      8.98700e-04      2.16081e-06        0.240      12
   6.0        7.0      6.81592e-04      1.35675e-06        0.199      13
   7.0        8.0      5.33231e-04      5.29756e-07        0.099      13
   8.0        9.0      4.28162e-04      1.13103e-06        0.264      13
   9.0       10.0      3.50942e-04      1.60650e-06        0.458      12
  10.0       12.0      2.71100e-04      7.24569e-07        0.267      13
  12.0       14.0      1.99262e-04      4.84834e-07        0.243      13
  14.0       16.0      1.52738e-04      5.79567e-07        0.379      13
