#
#  CIJET_MassBin-3600-4200_CT10nlo_5000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.07790e-02      7.44208e-06        0.069      40
   2.0        3.0      6.34000e-03      8.47405e-06        0.134      43
   3.0        4.0      4.34949e-03      7.52258e-06        0.173      43
   4.0        5.0      3.19142e-03      5.05350e-06        0.158      12
   5.0        6.0      2.44750e-03      4.54273e-06        0.186      12
   6.0        7.0      1.93531e-03      2.56205e-06        0.132      13
   7.0        8.0      1.57038e-03      3.33013e-06        0.212      13
   8.0        9.0      1.29962e-03      2.72453e-06        0.210      13
   9.0       10.0      1.09400e-03      2.54951e-06        0.233      13
  10.0       12.0      8.71000e-04      1.62019e-06        0.186      13
  12.0       14.0      6.59423e-04      1.69369e-06        0.257      13
  14.0       16.0      5.17615e-04      1.26085e-06        0.244      13
