#
#  CIJET_MassBin-3000-3600_cteq66_18000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.80556e-03      1.86078e-06        0.066      16
   2.0        3.0      1.52469e-03      2.01167e-06        0.132      36
   3.0        4.0      9.96586e-04      1.90333e-06        0.191      43
   4.0        5.0      7.16200e-04      1.60624e-06        0.224      12
   5.0        6.0      5.44715e-04      1.14079e-06        0.209      13
   6.0        7.0      4.30677e-04      1.81207e-06        0.421      13
   7.0        8.0      3.50154e-04      1.56291e-06        0.446      13
   8.0        9.0      2.91654e-04      1.52513e-06        0.523      13
   9.0       10.0      2.47608e-04      1.17435e-06        0.474      13
  10.0       12.0      1.97569e-04      9.74153e-07        0.493      13
  12.0       14.0      1.51015e-04      8.89378e-07        0.589      13
  14.0       16.0      1.19246e-04      1.16645e-06        0.978      13
