#
#  CIJET_MassBin-3600-4200_cteq66_17000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  17000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      8.23558e-04      5.12354e-07        0.062      40
   2.0        3.0      4.44709e-04      5.76861e-07        0.130      43
   3.0        4.0      2.88342e-04      5.69140e-07        0.197      43
   4.0        5.0      2.05550e-04      1.83402e-07        0.089      12
   5.0        6.0      1.55233e-04      2.01509e-07        0.130      12
   6.0        7.0      1.22108e-04      3.30307e-07        0.271      13
   7.0        8.0      9.88931e-05      4.06579e-07        0.411      13
   8.0        9.0      8.17646e-05      2.54971e-07        0.312      13
   9.0       10.0      6.87454e-05      4.19556e-07        0.610      13
  10.0       12.0      5.47962e-05      2.47876e-07        0.452      13
  12.0       14.0      4.11869e-05      2.59210e-07        0.629      13
  14.0       16.0      3.23431e-05      1.61613e-07        0.500      13
