#
#  CIJET_MassBin-3600-4200_CT10nlo_12000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.35980e-03      1.47109e-06        0.062      40
   2.0        3.0      1.26214e-03      1.33776e-06        0.106      43
   3.0        4.0      8.09484e-04      1.36712e-06        0.169      43
   4.0        5.0      5.71167e-04      4.20678e-07        0.074      12
   5.0        6.0      4.27683e-04      5.07818e-07        0.119      12
   6.0        7.0      3.33715e-04      7.17456e-07        0.215      13
   7.0        8.0      2.68469e-04      8.64470e-07        0.322      13
   8.0        9.0      2.20746e-04      5.33253e-07        0.242      13
   9.0       10.0      1.84808e-04      8.76985e-07        0.475      13
  10.0       12.0      1.46431e-04      4.96881e-07        0.339      13
  12.0       14.0      1.09627e-04      5.31357e-07        0.485      13
  14.0       16.0      8.57500e-05      3.22749e-07        0.376      13
