#
#  CIJET_MassBin-3600-4200_CT10nlo_10000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.48253e-03      2.91756e-06        0.197      40
   2.0        3.0      7.32265e-04      2.11681e-06        0.289      43
   3.0        4.0      4.25600e-04      1.93834e-06        0.455      43
   4.0        5.0      2.70642e-04      1.20262e-06        0.444      12
   5.0        6.0      1.83617e-04      1.01608e-06        0.553      12
   6.0        7.0      1.29277e-04      1.17626e-06        0.910      13
   7.0        8.0      9.45585e-05      1.14087e-06        1.207      13
   8.0        9.0      7.14377e-05      1.03987e-06        1.456      13
   9.0       10.0      5.53100e-05      1.33300e-06        2.410      13
  10.0       12.0      3.94815e-05      8.05534e-07        2.040      13
  12.0       14.0      2.68000e-05      6.85298e-07        2.557      13
  14.0       16.0      1.92108e-05      7.17780e-07        3.736      13
