#
#  CIJET_MassBin-4200-8000_CT10nlo_9000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.11070e-04      1.20431e-06        0.132      40
   2.0        3.0      4.64493e-04      6.93300e-07        0.149      43
   3.0        4.0      2.81402e-04      6.25828e-07        0.222      43
   4.0        5.0      1.87938e-04      3.96187e-07        0.211       8
   5.0        6.0      1.33217e-04      5.39079e-07        0.405      12
   6.0        7.0      9.94054e-05      3.34928e-07        0.337      13
   7.0        8.0      7.65392e-05      1.53702e-07        0.201      13
   8.0        9.0      6.06377e-05      2.86652e-07        0.473      13
   9.0       10.0      4.90983e-05      5.02645e-07        1.024      12
  10.0       12.0      3.74146e-05      1.90465e-07        0.509      13
  12.0       14.0      2.71988e-05      1.53190e-07        0.563      13
  14.0       16.0      2.07588e-05      1.66898e-07        0.804      13
