#
#  CIJET_MassBin-3000-3600_cteq66_14000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.80506e-04      5.60320e-07        0.097      16
   2.0        3.0      3.37206e-04      5.45603e-07        0.162      36
   3.0        4.0      2.27442e-04      6.30658e-07        0.277      43
   4.0        5.0      1.63275e-04      5.17204e-07        0.317      12
   5.0        6.0      1.22077e-04      5.55509e-07        0.455      13
   6.0        7.0      9.44562e-05      5.51521e-07        0.584      13
   7.0        8.0      7.45092e-05      8.48493e-07        1.139      13
   8.0        9.0      5.98785e-05      9.19546e-07        1.536      13
   9.0       10.0      4.91354e-05      6.39044e-07        1.301      13
  10.0       12.0      3.69081e-05      4.93455e-07        1.337      13
  12.0       14.0      2.61492e-05      3.06090e-07        1.171      13
  14.0       16.0      1.89900e-05      9.05801e-07        4.770      13
