#
#  CIJET_MassBin-3000-3600_cteq66_11000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.50400e-03      5.68038e-06        0.378      16
   2.0        3.0      6.42881e-04      5.62158e-06        0.874      36
   3.0        4.0      2.89114e-04      5.86753e-06        2.029      43
   4.0        5.0      1.18750e-04      4.77427e-06        4.020      12
   5.0        6.0      3.07908e-05      4.03841e-06       13.116      13
   6.0        7.0     -1.63642e-05      4.32139e-06       26.408      13
   7.0        8.0     -3.99231e-05      4.26034e-06       10.671      13
   8.0        9.0     -5.51246e-05      4.26998e-06        7.746      13
   9.0       10.0     -6.33131e-05      3.45694e-06        5.460      13
  10.0       12.0     -6.25231e-05      2.30169e-06        3.681      13
  12.0       14.0     -5.86269e-05      2.53621e-06        4.326      13
  14.0       16.0     -5.32531e-05      3.03922e-06        5.707      13
