#
#  CIJET_MassBin-3600-4200_cteq66_13000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.53495e-04      1.17973e-06        0.769      40
   2.0        3.0      5.81014e-05      1.03756e-06        1.786      43
   3.0        4.0      1.93535e-05      9.56377e-07        4.942      43
   4.0        5.0      1.41425e-06      4.38041e-07       30.973      12
   5.0        6.0     -6.85767e-06      3.80204e-07        5.544      12
   6.0        7.0     -1.11492e-05      5.40840e-07        4.851      13
   7.0        8.0     -1.28723e-05      6.77645e-07        5.264      13
   8.0        9.0     -1.32469e-05      4.45410e-07        3.362      13
   9.0       10.0     -1.28823e-05      7.08768e-07        5.502      13
  10.0       12.0     -1.20854e-05      4.63287e-07        3.833      13
  12.0       14.0     -9.94577e-06      4.83274e-07        4.859      13
  14.0       16.0     -8.50462e-06      3.15307e-07        3.707      13
