#
#  CIJET_MassBin-3000-3600_cteq66_11000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.18869e-02      7.93200e-06        0.067      16
   2.0        3.0      6.37886e-03      7.10795e-06        0.111      36
   3.0        4.0      4.10877e-03      5.82620e-06        0.142      43
   4.0        5.0      2.91225e-03      4.59496e-06        0.158      12
   5.0        6.0      2.18785e-03      3.15822e-06        0.144      13
   6.0        7.0      1.71208e-03      5.58960e-06        0.326      13
   7.0        8.0      1.38031e-03      4.36625e-06        0.316      13
   8.0        9.0      1.14031e-03      4.17102e-06        0.366      13
   9.0       10.0      9.61038e-04      3.28951e-06        0.342      13
  10.0       12.0      7.62154e-04      2.85325e-06        0.374      13
  12.0       14.0      5.78577e-04      2.34384e-06        0.405      13
  14.0       16.0      4.54500e-04      3.22296e-06        0.709      13
