#
#  CIJET_MassBin-4200-8000_CT10nlo_13000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.78745e-05      5.85268e-08        0.086      40
   2.0        3.0      4.01602e-05      6.26969e-08        0.156      43
   3.0        4.0      2.77009e-05      5.64343e-08        0.204      43
   4.0        5.0      2.04725e-05      3.61544e-08        0.177       8
   5.0        6.0      1.57592e-05      2.90637e-08        0.184      12
   6.0        7.0      1.25362e-05      3.45298e-08        0.275      13
   7.0        8.0      1.02062e-05      3.01492e-08        0.295      13
   8.0        9.0      8.49608e-06      4.11288e-08        0.484      13
   9.0       10.0      7.13275e-06      7.05899e-08        0.990      12
  10.0       12.0      5.75615e-06      2.13262e-08        0.370      13
  12.0       14.0      4.39523e-06      2.07441e-08        0.472      13
  14.0       16.0      3.45223e-06      2.90378e-08        0.841      13
