#
#  CIJET_MassBin-3600-4200_CT10nlo_13000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.90505e-04      1.20020e-06        0.630      40
   2.0        3.0      7.63456e-05      9.85128e-07        1.290      43
   3.0        4.0      3.06223e-05      8.97743e-07        2.932      43
   4.0        5.0      9.41542e-06      6.20879e-07        6.594      12
   5.0        6.0     -6.08724e-07      4.75531e-07       78.119      12
   6.0        7.0     -6.05915e-06      6.11733e-07       10.096      13
   7.0        8.0     -8.52600e-06      6.52900e-07        7.658      13
   8.0        9.0     -9.32362e-06      5.74703e-07        6.164      13
   9.0       10.0     -9.40554e-06      7.94811e-07        8.450      13
  10.0       12.0     -8.85423e-06      4.26453e-07        4.816      13
  12.0       14.0     -7.34577e-06      3.49946e-07        4.764      13
  14.0       16.0     -6.05731e-06      3.94439e-07        6.512      13
