#
#  CIJET_MassBin-3000-3600_CT10nlo_5000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.35619e-01      1.16726e-04        0.086      16
   2.0        3.0      7.03142e-02      9.47892e-05        0.135      36
   3.0        4.0      4.34444e-02      7.87190e-05        0.181      43
   4.0        5.0      2.95258e-02      4.99924e-05        0.169      12
   5.0        6.0      2.13354e-02      4.85825e-05        0.228      13
   6.0        7.0      1.61054e-02      4.40862e-05        0.274      13
   7.0        8.0      1.25969e-02      3.63741e-05        0.289      13
   8.0        9.0      1.00823e-02      2.89119e-05        0.287      13
   9.0       10.0      8.25369e-03      3.01369e-05        0.365      13
  10.0       12.0      6.36731e-03      1.58923e-05        0.250      13
  12.0       14.0      4.67008e-03      1.89306e-05        0.405      13
  14.0       16.0      3.56388e-03      1.89640e-05        0.532      13
