#
#  CIJET_MassBin-3000-3600_CT10nlo_8000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.42319e-02      1.75950e-05        0.124      16
   2.0        3.0      7.18011e-03      1.54250e-05        0.215      36
   3.0        4.0      4.27947e-03      1.49242e-05        0.349      43
   4.0        5.0      2.79525e-03      1.09969e-05        0.393      12
   5.0        6.0      1.94008e-03      9.97047e-06        0.514      13
   6.0        7.0      1.40685e-03      9.01708e-06        0.641      13
   7.0        8.0      1.06123e-03      8.79540e-06        0.829      13
   8.0        9.0      8.15685e-04      8.58350e-06        1.052      13
   9.0       10.0      6.41238e-04      7.42637e-06        1.158      13
  10.0       12.0      4.74835e-04      4.34959e-06        0.916      13
  12.0       14.0      3.29885e-04      5.30379e-06        1.608      13
  14.0       16.0      2.39508e-04      5.96479e-06        2.490      13
