#
#  CIJET_MassBin-3600-4200_cteq6ll_15000_VV+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -6.48260e-05      2.44696e-07        0.377      40
   2.0        3.0     -1.06321e-04      2.05355e-07        0.193      43
   3.0        4.0     -1.24498e-04      1.33610e-07        0.107      43
   4.0        5.0     -1.29042e-04      1.50504e-07        0.117      12
   5.0        6.0     -1.27625e-04      1.65831e-07        0.130      12
   6.0        7.0     -1.23846e-04      1.19829e-07        0.097      13
   7.0        8.0     -1.19262e-04      1.19293e-07        0.100      13
   8.0        9.0     -1.14231e-04      2.32324e-07        0.203      13
   9.0       10.0     -1.09462e-04      1.04391e-07        0.095      13
  10.0       12.0     -1.02700e-04      1.02062e-07        0.099      13
  12.0       14.0     -9.46077e-05      8.86147e-08        0.094      13
  14.0       16.0     -8.76154e-05      8.75229e-08        0.100      13
